,Unnamed: 0,movie_title,overview,genre
427,427,Divorzio all'italiana,ferdinando cefalù desper marri cousin angela marri rosalia divorc illeg itali get around law tri trick wife affair catch murder know would given light sentenc kill adulter woman persuad painter lure wife affair rosalia prove faith expect,"['Comedy', 'Crime']"
428,428,In the Name of the Father,small time thief belfast gerri conlon fals implic ira bomb pub kill sever peopl london four friend coerc british polic confess guilt gerri father rel london also implic crime spend fifteen year prison father tri prove innoc,['Drama']
429,429,V for Vendetta,world great britain becom fascist state mask vigilant known “ v ” conduct guerrilla warfar oppress british govern v rescu young woman secret polic find alli continu fight free peopl britain,"['Action', 'Science Fiction', 'Thriller']"
430,430,جدایی نادر از سیمین,marri coupl face difficult decis improv life child move anoth countri stay iran look deterior parent alzheim diseas,['Drama']
431,431,Return of the Jedi,luke skywalk lead mission rescu friend han solo clutch jabba hutt emperor seek destroy rebellion second dread death star,"['Action', 'Adventure', 'Science Fiction']"
432,432,泣きたい私は猫をかぶる,peculiar girl transform cat catch crush attent realiz line human anim start blur,"['Animation', 'Drama', 'Fantasy', 'Romance']"
433,433,Gone Girl,wife disappear becom focu intens media circu man see spotlight turn suspect may innoc,"['Drama', 'Mystery', 'Thriller']"
434,434,Vincent,young vincent malloy dream like vincent price lose macabr daydream annoy mother,"['Animation', 'Fantasy']"
435,435,The Night of the Hunter,deep south serialkil preacher hunt two young children know whereabout stash money,"['Crime', 'Drama', 'Thriller']"
436,436,Z,amidst heat polit climat opposit leader kill appear traffic accid magistr find evid govern coverup wit start get target thinlyfiction account event surround assassin greek politician grigori lambraki 1963 z captur outrag militari junta rule greec time,"['Crime', 'Drama', 'Thriller']"
437,437,Just Mercy,power true stori harvardeduc lawyer bryan stevenson goe alabama defend disenfranchis wrongli condemn — includ walter mcmillian man sentenc death despit evid prove innoc bryan fight tirelessli walter system stack,"['Crime', 'Drama', 'History']"
438,438,Justice League: The Flashpoint Paradox,flash find wartorn altern timelin team altern version fellow hero restor timelin,"['Action', 'Adventure', 'Animation', 'Science Fiction']"
439,439,Little Women,four sister come age america aftermath civil war,"['Drama', 'Romance']"
440,440,つみきのいえ,la maison en petit cube tell stori grandfath memori add block hous stem flood water,['Animation']
441,441,The Notebook,epic love stori center around older man read aloud woman alzheim fade notebook old man word bring life stori coupl separ world war ii passion reunit seven year later taken differ path,"['Drama', 'Romance']"
442,442,Roman Holiday,overwhelm suffoc schedul tour european princess ann take night rome sed took doctor kick howev fall asleep park bench found american report joe bradley take back apart safeti work next morn joe find ann regal ident bet editor get exclus interview romanc soon get way,"['Comedy', 'Drama', 'Romance']"
443,443,Gran Turismo,ultim wishfulfil tale teenag gran turismo player whose game skill seri nissan competit becom actual profession racecar driver,"['Action', 'Adventure', 'Drama']"
444,444,Young Frankenstein,young neurosurgeon inherit castl grandfath famou dr victor von frankenstein castl find funni hunchback pretti lab assist elderli housekeep young frankenstein believ work grandfath delusion discov book mad doctor describ reanim experi suddenli chang mind,['Comedy']
445,445,Les Diaboliques,cruel abus headmast board school michel delassal murder unlik duo meek wife mistress brazenli flaunt women becom increasingli unhing seri odd occurr delassal corps mysteri disappear,"['Drama', 'Horror', 'Thriller']"
446,446,ドラゴンボール超スーパー ブロリー,earth peac follow tournament power realiz univers still hold mani strong peopl yet see goku spend day train reach even greater height one day goku vegeta face saiyan call broli they ve never seen saiyan suppos almost complet wipe destruct planet vegeta what s one earth encount three saiyan follow complet differ destini turn stupend battl even frieza back hell get caught mix,"['Action', 'Animation', 'Science Fiction']"
447,447,Mr. Smith Goes to Washington,naiv idealist jefferson smith leader boy ranger appoint unit state senat puppet governor state soon discov upon go washington mani shortcom polit process earnest goal nation boy camp lead conflict state polit boss,"['Comedy', 'Drama']"
448,448,Ben-Hur,25 ad judah benhur jew ancient judea oppos occupi roman empir fals accus roman childhood friendturnedoverlord tri kill roman governor put slaveri mother sister taken away prison,"['Action', 'Adventure', 'Drama', 'History']"
449,449,Regular Show: The Movie,high school lab experi goe horribl wrong mordecai rigbi must go back time battl evil volleybal coach order save univers — friendship,"['Action', 'Adventure', 'Animation', 'Comedy', 'Science Fiction', 'TV Movie']"
450,450,一一,member famili taipei ask hard question life mean live everyday quandari nj moros brother owe money mother coma wife suffer spiritu crisi find life blank busi partner make bad decis,['Drama']
451,451,The Whale,reclus english teacher suffer sever obes attempt reconnect estrang teenag daughter one last chanc redempt,['Drama']
452,452,Sing 2,buster new cast sight set debut new show crystal tower theater glamor redshor citi connect singer must sneak crystal entertain offic run ruthless wolf mogul jimmi crystal gang pitch ridicul idea cast lion rock legend clay calloway show buster must embark quest find nowisol clay persuad return stage,"['Animation', 'Comedy', 'Family', 'Music']"
453,453,Umberto D.,elderli pension umberto domenico ferrari return board hous protest call hike oldag pension landladi demand 15000lire rent end month small dog turn onto street unabl get money time umberto fake ill get sent hospit give belov dog landladi pregnant abandon maid temporari safekeep,['Drama']
454,454,Kill Bill: Vol. 2,bride unwaveringli continu roar rampag reveng band assassin tri kill unborn child visit former associ onebyon check victim death list five there s noth left … kill bill,"['Action', 'Crime', 'Thriller']"
455,455,Dancer in the Dark,selma czech immigr verg blind struggl make end meet son inherit genet disord suffer fate without expens oper life get difficult selma learn cope love music escap life troubl even moment dream littl number rhythmic beat surround,"['Crime', 'Drama']"
456,456,Ordet,three son devout danish farmer morten wide dispar religi belief youngest son ander share father religion eldest son mikkel lost faith middl child johann becom delusion proclaim jesu christ mikkel wife inger goe difficult childbirth everyon belief put test,['Drama']
457,457,La Jetée,man sent back forth time experi attempt unravel fate solut problem postapocalypt world aftermath ww3 experi result get caught perpetu reminisc past event recreat airport ’s view pier,"['Romance', 'Science Fiction']"
458,458,ゴジラ-1.0,postwar japan lowest point new crisi emerg form giant monster baptiz horrif power atom bomb,"['Action', 'Horror', 'Science Fiction']"
459,459,Novecento,epic tale class struggl twentieth centuri itali seen eye two childhood friend oppos side,"['Drama', 'History']"
460,460,Sing Street,boy grow dublin 1980 escap strain famili life start band impress mysteri girl like,"['Drama', 'Music', 'Romance']"
461,461,Coraline,young girl discov ideal parallel univers behind secret door new home unawar contain sinist secret,"['Animation', 'Family', 'Fantasy']"
462,462,Perfetti sconosciuti,dinner group friend decid share whatev messag phone call receiv even unforeseen consequ,"['Comedy', 'Drama']"
463,463,La battaglia di Algeri,trace struggl algerian front de liber national gain freedom french coloni rule seen eye ali start petti thief rise promin organis captur french 1957 film trace rebel struggl increasingli extrem measur taken french govern quell revolt,"['Drama', 'History', 'War']"
464,464,Relatos salvajes,six deadli stori explor extrem human behaviour involv distress peopl seek reveng,"['Comedy', 'Drama', 'Thriller']"
465,465,Иваново детство,ww2 twelv year old soviet orphan ivan bondarev work soviet armi scout behind german line strike friendship three sympathet soviet offic,"['Drama', 'War']"
466,466,کلوزآپ ، نمای نزدیک,fictiondocumentari hybrid use sensat reallif event — the arrest young man charg fraudul imperson wellknown filmmak mohsen makhmalbaf — as basi stun multilay investig movi ident artist creation exist real peopl case play,"['Crime', 'Drama']"
467,467,Raya and the Last Dragon,long ago fantasi world kumandra human dragon live togeth harmoni evil forc threaten land dragon sacrif save human 500 year later evil return it ’s lone warrior raya track legendari last dragon restor fractur land divid peopl,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']"
468,468,En brazos de un asesino,victor william levi one world ’s handsom men deep secret – cold blood assassin smooth talk seduct victor rais one thing kill money sent home brutal drug lord collect payment recent hit encount beauti sarai alicia sanz forc spend last 9 year life drug lord,"['Romance', 'Thriller']"
469,469,All My Life,chanc meet start one sol ’s friend tri chat jennif howev end two hit sol enjoy jen ’s smile effort silli could jen enjoy sol ’s cook athletic would join fun moment imagin love bloom thing got seriou jen ’s invest sol led push follow dream even move save money sol ’s invest jen well led propos start liver tumor grew fullon cancer diagnosi 6 month live sol jennif tri make best,"['Drama', 'Romance']"
470,470,Au revoir là-haut,novemb 1918 day armistic lieuten pradel order senseless attack caus useless disast outrag act also bind live two soldier noth common battlefield édouard save albert although high cost becom companion misfortun attempt surviv chang world pradel way,"['Crime', 'Drama', 'War']"
